Station,Name,State,Latitude,Longitude,MTS Jan,MTS Feb,MTS Mar,MTS Apr,MTS May,MTS Jun,MTS Jul,MTS Aug,MTS Sep,MTS Oct,MTS Nov,MTS Dec,Events Jan,Events Feb,Events Mar,Events Apr,Events May,Events Jun,Events Jul,Events Aug,Events Sep,Events Oct,Events Nov,Events Dec,MinTemp Jan,MinTemp Feb,MinTemp Mar,MinTemp Apr,MinTemp May,MinTemp Jun,MinTemp Jul,MinTemp Aug,MinTemp Sep,MinTemp Oct,MinTemp Nov,MinTemp Dec
USC00416368,NIXON,TX,29.2828,-97.7675,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,40.3,43.8,50.2,57.7,65.7,71.2,72.9,72.6,68.1,59.1,50.3,42
USC00416502,ODESSA,TX,31.8797,-102.3592,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,31.8,36.5,42.8,52.7,61.7,69.2,71.1,71.2,64.3,54,42.1,34
USC00416636,OLNEY,TX,33.3733,-98.7664,0.3,0.1,0.3,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0.1,29.3,32.6,39.9,48.3,58.2,67,70.8,70.5,62.3,51.4,39.6,30.5
USC00416644,OLTON,TX,34.1797,-102.1356,1.2,1,1,0.2,0,0,0,0,0,0.1,1.4,3.5,0.7,0.4,0.4,0.1,0,0,0,0,0,0,0.4,1.1,22.9,25.7,32.4,41.1,51.6,60.3,63.8,62.4,54.7,43.5,31.8,23.5
USC00416680,ORANGE 9 N,TX,30.2264,-93.7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,42.8,48.7,55.1,63.7,69.6,72.1,71.6,66,56.3,47.4,40.6
USC00416734,OZONA,TX,30.7169,-101.2061,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,30.2,34.6,41.8,50.8,61.3,68.7,70.7,69.9,63.1,52.5,40.2,30.8
USC00416740,PADUCAH,TX,34.0067,-100.2989,2,0.9,0.3,0.2,0,0,0,0,0,0,0.4,1.5,0.7,0.5,0.2,0.1,0,0,0,0,0,0,0.2,0.7,27.9,32.2,39.4,48,58.2,66.1,70.3,69.5,61.6,49.9,38.7,28.8
USC00416742,PADUCAH 15 S,TX,33.8083,-100.2981,0.6,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.2,0,0,0,0,0,0,0,0,0.1,0.2,26.8,30.6,38.1,46.4,57.5,65.8,69.5,68.3,60.5,49,37.6,28.4
USC00416747,PAINT ROCK,TX,31.5536,-99.85,1.2,0.2,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.1,0,0,0,0,0,0,0,0,0.2,29.5,34,41.3,50.4,60.4,67.6,70.3,70.1,62.7,52,40.1,30
USC00416776,PAMPA 2,TX,35.5544,-100.9736,4,2.7,3,0.9,0.2,0,0,0,0,0.1,1.3,5.1,1.3,1.1,1,0.3,0,0,0,0,0,0,0.4,1.6,23.3,26.1,33,41,51.5,60.4,66,65.1,56.6,45,33.1,24
USC00416780,PANDALE 1 N,TX,30.2061,-101.5575,0.3,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,32.2,36.2,44.6,53.3,64.6,71.3,73.4,72.8,65.2,55.1,41.8,32.1
USC00416781,PANDALE 11 NE,TX,30.2678,-101.4533,0.4,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,32.9,37.6,46.2,54.6,64.2,71,73.3,72.5,65.9,56,44.6,34.2
USC00416785,PANHANDLE,TX,35.3514,-101.3897,3.6,3.5,2.1,0.5,0.1,0,0,0,0,0.3,1.7,4.2,1.3,1.1,0.6,0.3,0,0,0,0,0,0.1,0.5,1.4,20.3,23.2,29.8,38.5,48.9,58.7,62.8,61.8,53.8,42.1,30.1,21.2
USC00416792,PANTHER JUNCTION,TX,29.3272,-103.2061,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,36.3,39.9,45.9,53.3,62,67.5,68.8,68,62.5,54,44.7,37
USC00416794,PARIS                              HCN,TX,33.6744,-95.5586,0.4,0.1,0,0,0,0,0,0,0,0,0,0.4,0.3,0,0,0,0,0,0,0,0,0,0,0.1,31.8,35.8,44.2,52.1,61.6,69.5,73.4,72.8,64.8,53.6,43.5,33.9
USC00416879,PEARSALL,TX,28.8889,-99.0897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,45.5,52.1,60.1,65.4,66.2,66.4,62,53.5,44.5,35.8
USC00416892,PECOS                              HCN,TX,31.4167,-103.5,2.3,0.4,0.1,0.1,0,0,0,0,0,0.1,0,1.5,0.8,0.2,0.1,0.1,0,0,0,0,0,0.1,0,0.5,29.6,32.7,39.7,47.3,57.7,66.6,69.5,68.7,61.5,49.4,37.3,29.4
USC00416932,PENWELL,TX,31.7356,-102.5897,0.8,0.3,0.1,0,0,0,0,0,0,0,0,0.4,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0.2,28.7,33.1,39.7,48.2,58.3,66.4,68.8,68,61.3,50.8,38.4,29.3
USC00416950,PERRYTON,TX,36.3897,-100.8239,3.8,4.1,4.3,0.8,0,0,0,0,0,0.3,1,4,1.2,1.1,1.3,0.3,0,0,0,0,0,0.1,0.5,1.2,19,21.9,29.2,37.5,48.4,58.2,63.2,62.4,53.9,41.7,28.9,20.4
USC00416959,PERSIMMON GAP,TX,29.6603,-103.1736,0.4,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,33,36.6,43.9,53,62.8,70,72,71.5,65.2,54.1,41.7,33.5
USC00417020,PIERCE 1 E,TX,29.2353,-96.1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,52.1,58.9,67.1,71.8,73.6,73,68.6,60.4,52,44.4
USC00417044,PINE SPRINGS,TX,31.8903,-104.8078,0.6,0.9,0.1,0.2,0,0,0,0,0,0.1,0,2.2,0.3,0.2,0.2,0.1,0,0,0,0,0,0,0,0.4,32.9,35.9,40,47.4,56,63.4,64.5,63,58.3,49.9,40.4,33.3
USC00417074,PLAINS,TX,33.1869,-102.8281,0.9,0.8,0.4,0,0,0,0,0,0,0,0.1,0.8,0.3,0.3,0.1,0,0,0,0,0,0,0,0.1,0.4,25.7,29.6,34.9,42.9,53,61.4,64.7,64.1,57.1,45.8,34.1,26.6
USC00417079,PLAINVIEW                          HCN,TX,34.1892,-101.7022,3.5,1.9,0.9,0.2,0,0,0,0,0,0,1.2,3,1.1,0.8,0.5,0.1,0,0,0,0,0,0,0.4,1.2,25.8,28.8,35.6,44.2,54.5,63.1,67,65.8,58.2,46.8,35.3,26.5
USC00417111,PLEASANTON,TX,28.9606,-98.4772,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,39.3,43.5,50.8,57.8,66.9,72.1,73.9,73.7,68.9,59.4,49.6,41.5
USC00417140,POINT COMFORT,TX,28.6575,-96.5553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1,47.7,54.9,62.5,70,75.7,77.9,77.7,72.4,64.5,55.3,46.9
USC00417170,PORT ARANSAS,TX,27.8381,-97.0592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6,53.5,59.4,66.6,73.7,78.4,79.5,80,76.8,70.7,61.6,52.6
USC00417179,PORT ISABEL,TX,26.0942,-97.3094,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,51.9,55,60.4,66.6,72.8,76.3,76.8,77,74.3,69.1,61.9,53.2
USC00417184,PORT MANSFIELD,TX,26.5578,-97.4264,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,50.2,53.6,59.7,66.2,73,76.7,77.7,77.4,73.6,67.6,60.2,51.7
USC00417186,PORT O'CONNOR,TX,28.4342,-96.4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,50,56.8,63.3,70.9,76.4,78.5,77.9,73.6,67.3,56.7,47.6
USC00417206,POST,TX,33.1986,-101.3744,1.2,1.3,0.2,0.1,0,0,0,0,0,0,0.4,1.1,0.4,0.4,0.1,0.1,0,0,0,0,0,0,0.1,0.4,29,32.2,38.7,46.9,57.2,65.5,69.5,68.9,61.3,50.7,38.9,30.1
USC00417215,POTEET,TX,29.0283,-98.5686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,43.3,49.9,57.7,66.6,71.4,73.5,73.7,69.1,59.8,50.1,40.8
USC00417232,PRADE RCH,TX,29.9167,-99.7908,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,31.1,34.8,42.4,50.3,60.4,66.4,67.9,67.3,60.6,50.8,40.2,31.6
USC00417262,PRESIDIO,TX,29.5711,-104.3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,39.7,46.8,55.4,65,73.3,74.8,74.1,68.5,57.9,44.2,35
USC00417300,PROCTOR RSVR,TX,31.9633,-98.4942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,35.3,43.6,51.2,60.6,67.7,70.3,69.8,62.6,52.2,42.6,33.1
USC00417327,PUTNAM,TX,32.3664,-99.1925,1.7,0.8,0.5,0.2,0,0,0,0,0,0,0.5,1.3,0.6,0.4,0.1,0.1,0,0,0,0,0,0,0.2,0.5,31.4,34.6,41.7,50.4,59.4,66.7,70.6,70.5,62.6,52.9,41.7,32.4
USC00417336,QUANAH 2 SW                        HCN,TX,34.2761,-99.7578,1.7,1.3,0.1,0,0,0,0,0,0,0,0.4,0.9,0.6,0.5,0.1,0,0,0,0,0,0,0,0.2,0.4,26.2,29.7,37.9,46,56.9,66.5,70.6,69.5,60.5,48.5,36.5,27.4
USC00417388,RAINBOW,TX,32.2619,-97.7064,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,35,43.2,51.1,61.4,68.2,71.7,71.3,63.4,52.7,42.3,32.3
USC00417458,RAYMONDVILLE,TX,26.7069,-97.7833,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,47.6,50.6,56.2,62.6,69.3,73.2,73.9,74,70.8,63.9,56,48.4
USC00417497,RED ROCK,TX,29.9667,-97.45,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,36.8,40.1,48.2,55,64.3,70.1,71.7,71.4,64.4,55.7,46.5,37.7
USC00417530,REFUGIO 3 SW,TX,28.2939,-97.3297,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,43.3,45.6,52.7,59.2,67.3,72,73.2,73.8,69.6,61,52.1,43.9
USC00417533,REFUGIO 2 NW,TX,28.3294,-97.2947,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,44.3,47.5,53.4,60,68,72.5,73.8,73.6,69.4,61.2,53.5,45.3
USC00417622,RIO GRANDE CITY                    HCN,TX,26.3769,-98.8117,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,45.9,49.9,56.1,63.1,70.8,74.7,75.6,75.6,71.4,63.7,55.2,46.8
USC00417633,RISING STAR 1S,TX,32.0817,-98.9658,1.1,0.5,0.3,0,0,0,0,0,0,0,0,0.8,0.4,0.3,0.2,0,0,0,0,0,0,0,0,0.2,30.7,34.7,41.7,49.2,59.6,66.8,69.7,69.3,62,51.8,41,32.4
USC00417677,ROBSTOWN,TX,27.7894,-97.6619,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,46,49.4,55.7,62.7,69.8,73.9,75.2,75.6,71.8,64.2,55.9,47.2
USC00417704,ROCKPORT,TX,28.0286,-97.0567,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,46,49.3,55.8,64.5,72.3,77.3,79.1,78.7,74.7,66.5,57,47.8
USC00417706,ROCKSPRINGS,TX,30.0239,-100.2119,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6,40.1,45.8,53.1,61.5,67.2,69.3,69.2,64.4,56.1,46.2,37.3
USC00417743,ROSCOE,TX,32.4481,-100.5264,1.5,0.5,0.3,0,0,0,0,0,0,0,0.6,0.7,0.3,0.1,0.1,0,0,0,0,0,0,0,0.1,0.2,29,32.4,38.9,48.1,58.1,65.8,69.3,68.8,61.5,51.3,39.6,30.3
USC00417782,ROTAN,TX,32.8556,-100.4611,0.7,1.3,0.1,0.3,0,0,0,0,0,0,0.4,1.1,0.3,0.4,0.1,0.1,0,0,0,0,0,0,0.2,0.5,30.5,33.5,40.4,49.4,59.8,67.4,70.9,70.3,62.9,51.9,40.2,31.4
USC00417841,RUSK,TX,31.8092,-95.1428,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,36.3,39.7,46.4,54,62.4,69.2,71.7,71.4,65.5,55.7,46.4,37.8
USC00417920,SALT FLAT,TX,31.7456,-105.0806,1.2,0,0.2,0,0,0,0,0,0,0,0.2,1.2,0.5,0,0.1,0,0,0,0,0,0,0,0.1,0.4,24.6,28.9,34.9,42.4,53.2,62,64.8,63.7,56,44.2,32.1,24.8
USC00417936,SAM RAYBURN DAM,TX,31.0619,-94.1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,42,49,55.9,64.8,71,73.1,72.6,67.6,57.1,48.9,40.7
USC00417947,SAN ANTONIO 8NNE,TX,29.5253,-98.4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,42.1,49.7,56.7,65.5,71.6,73.5,73.5,68.1,58.6,48.9,39.7
USC00417951,SAN AUGUSTINE,TX,31.5069,-94.1072,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,39,46.5,53.3,62.8,69.2,72.2,71.2,64.7,54.4,45.6,37.3
USC00417983,SAN MARCOS,TX,29.8833,-97.9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,42.2,49.1,56.8,65.5,71.7,73.5,73.6,67.7,58.4,49,40.3
USC00417992,SAN SABA,TX,31.1833,-98.7167,0.3,0.2,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0.1,0,34.6,39,46.5,54,63.5,69.5,71.8,71.3,65.2,55.4,45.4,35.6
USC00418022,SANDERSON,TX,30.1414,-102.3917,0.4,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0.1,31.5,36,42.9,51.2,61.2,68,69.9,69.4,62.8,52.3,40.3,32.2
USC00418081,SARITA 7 E,TX,27.2169,-97.6956,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,44.4,47.8,54,61,68.3,72.3,73.3,73.1,69.8,62,54.4,45.6
USC00418160,SEALY,TX,29.7714,-96.1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44.5,50.3,57.5,65.9,71.2,72.8,72.7,67.8,59.1,50.2,42.5
USC00418169,SAN ANTONIO/SEAWORLD,TX,29.4508,-98.7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,44.8,50.8,57.5,65.2,71.3,72.8,73.3,68.8,60.4,50.5,42.6
USC00418201,SEMINOLE                           HCN,TX,32.7131,-102.6597,3,2,0.4,0.4,0,0,0,0,0,0,0.8,1.4,0.9,0.6,0.2,0.1,0,0,0,0,0,0,0.3,0.6,27.7,30.9,37.2,44.9,55,63.6,66.6,65.6,58.6,47.8,36,28.1
USC00418221,SEYMOUR 3NW,TX,33.6325,-99.2897,0.8,0.2,0,0,0,0,0,0,0,0,0.5,0,0.2,0.1,0,0,0,0,0,0,0,0,0.1,0,28.1,31.8,39.6,48.5,59,68.1,72.1,71.6,63.4,51.2,38.9,29.2
USC00418236,SHAMROCK 2,TX,35.215,-100.2503,2.7,2.1,1.3,0,0,0,0,0,0,0,0.8,1.5,0.9,0.8,0.4,0,0,0,0,0,0,0,0.3,0.7,24,27.3,34.4,43.3,53.6,62.8,67.6,66.5,58.2,46.1,34.2,25
USC00418252,SHEFFIELD,TX,30.6886,-101.8272,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,35.8,43.6,51.8,62.2,69.7,71.8,71,64,53.3,40.5,32.1
USC00418274,SHERMAN,TX,33.7033,-96.6419,0.3,0.5,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.1,33.1,36.6,44.2,52.3,61.2,68.9,72.9,72.6,65.1,54.6,43.8,34.5
USC00418323,SILVERTON,TX,34.4722,-101.3006,2.8,2.3,1.2,0.3,0,0,0,0,0,0.1,1.5,2.7,1,1,0.6,0.1,0,0,0,0,0,0,0.4,1.1,23.2,26.5,32.9,40.8,51.7,61,65,63.9,56.2,44.7,32.7,24.1
USC00418354,SINTON,TX,28.0353,-97.4972,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,44.2,47.5,54.2,60.1,68.2,73.4,74.8,74.7,70.1,61.8,53.8,45.4
USC00418415,SMITHVILLE,TX,30.0067,-97.1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,40.9,48.2,55.5,64.3,70.1,72.1,71.8,66.2,56.4,47.4,38.7
USC00418433,SNYDER                             HCN,TX,32.71,-100.9111,0,0.4,0,0,0,0,0,0,0,0,0.3,0.8,0,0.1,0,0,0,0,0,0,0,0,0,0.3,28.2,32.2,39.3,47.5,58.6,66.5,69.8,68.9,61.3,50.7,38.3,29.2
USC00418446,SOMERVILLE DAM,TX,30.3367,-96.5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,40.5,47.9,55.1,63.8,70,72.4,71.9,65.4,55.8,47.4,38.1
USC00418449,SONORA,TX,30.5831,-100.6503,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,29.2,33.1,41,49.4,60.9,67.8,69.7,68.9,61.6,51.3,39.9,29.5
USC00418523,SPEARMAN,TX,36.1981,-101.1847,4,4.1,4.6,0.9,0,0,0,0,0,0.3,1.2,6,1.5,1.4,1.4,0.4,0,0,0,0,0,0.1,0.7,1.7,24.8,27.3,34.8,43,53.2,62.3,66.7,65.9,57.9,46.1,34,25.3
USC00418566,SPUR,TX,33.4792,-100.8761,0.4,0.8,0,0.1,0,0,0,0,0,0,0.4,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0.1,0.3,26.6,29.6,36.5,44.6,55.1,63.9,67.1,66.4,58.4,47.7,36.1,27.2
USC00418583,STAMFORD 1,TX,32.9403,-99.8036,1.4,0.7,0.1,0.3,0,0,0,0,0,0,0.5,0.8,0.5,0.3,0.1,0,0,0,0,0,0,0,0.2,0.3,29.6,33.7,40.8,49.9,59.7,67.5,71.6,70.9,63.2,52.1,40.3,30.8
USC00418630,STERLING CITY,TX,31.8347,-100.9828,0.7,0.6,0.3,0,0,0,0,0,0,0,0.4,0.4,0.2,0.2,0.1,0,0,0,0,0,0,0,0.1,0.1,28.2,32.1,39.2,48.3,58.9,66.5,68.9,68.3,60.8,50,38.1,28.6
USC00418646,STILLHOUSE HOLLOW DAM,TX,31.0372,-97.5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,39.6,46.6,54.5,63.4,69.8,72.6,72.3,66.1,56.2,46.7,37.6
USC00418692,STRATFORD                          HCN,TX,36.4414,-102.0775,5.5,2.5,5,0.8,0,0,0,0,0,0.3,2.5,4,1,0.8,1,0.3,0,0,0,0,0,0.1,0.6,1.2,19.5,22,28.9,37.1,47.6,57.5,62.7,61.4,52.8,40.1,28.2,20.1
USC00418728,SUGAR LAND,TX,29.6219,-95.6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1,47.4,53.4,60.8,69.4,74.6,76.6,76.5,71.4,62.5,53.6,45.3
USC00418818,TAHOKA,TX,33.1714,-101.7981,2,1.6,0.3,0.3,0,0,0,0,0,0,0.7,1.7,0.9,0.6,0.2,0.1,0,0,0,0,0,0,0.3,0.8,28,31.4,37.4,45.5,56.2,64.7,67.9,66.8,59.4,48.8,37.1,28.9
USC00418861,TAYLOR,TX,30.57,-97.4092,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,36.5,39.1,46.9,54,63.3,69.6,72,71.8,65.8,56.2,46.1,38
USC00418910,TEMPLE                             HCN,TX,31.0781,-97.3183,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,35.6,39.1,46.8,53.4,62.3,68.1,70.7,71.2,64.4,54.5,45.3,37
USC00418996,THOMPSONS 3 WSW,TX,29.4822,-95.6314,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,41.4,44.6,50.4,56.8,64.7,70.3,72.2,72.2,67.6,58.8,50.9,43.1
USC00419031,TILDEN 4 SSE,TX,28.4114,-98.5294,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,42.6,46.6,53.4,59.6,67.9,72.4,73.7,73.8,69.3,61.3,51.9,44
USC00419088,TORNILLO 2 SSE,TX,31.4028,-106.0581,0.3,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0,0,0,0,0,0,0,0,0,0.1,0.2,28.5,33.1,38.2,45.5,53.7,62.2,66.5,65.1,58.7,46.8,34.8,28
USC00419101,TOWN BLUFF DAM,TX,30.7931,-94.1819,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,37.5,41.1,47.9,54.7,63.5,69.3,71.5,71.1,66.2,55.9,47.8,39.7
USC00419163,TRUSCOTT 3 W,TX,33.7569,-99.8617,0.8,0.2,0.1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0.1,0.2,28,31.4,38.5,48.2,58.4,67.3,71.5,70.7,62.4,50.6,38.5,29
USC00419175,TULIA,TX,34.5475,-101.7614,4.1,2.6,1.5,0.1,0,0,0,0,0,0.1,1.7,3.9,1.2,1.1,0.7,0.2,0,0,0,0,0,0.1,0.5,1.6,22,24.9,31.2,39.8,50.2,59.8,63.9,63.1,55.1,43.3,30.8,22.5
USC00419191,TURKEY,TX,34.3956,-100.8972,2.7,1.8,0.6,0.1,0,0,0,0,0,0,0.6,1.9,0.8,0.8,0.4,0,0,0,0,0,0,0,0.2,0.7,25.5,28.9,35.8,45,55.2,63.6,67.9,66.7,58.9,47.3,35.6,26.3
USC00419207,TYLER,TX,32.3067,-95.2969,0.2,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0,0,0,0,0,0,0,0,36.4,40.3,46.7,53.3,61.7,68.3,71.5,71,64.3,54.5,45.9,37.6
USC00419268,UVALDE 3 SW,TX,29.185,-99.8325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,42.5,50.3,57.1,66.1,71.3,72.5,72.5,67.8,59.4,48.6,39.6
USC00419270,VALENTINE,TX,30.5908,-104.4914,0.9,0,0,0.1,0,0,0,0,0,0,0.1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.2,26.1,29.9,34.9,42.6,51.9,59.7,62.2,60.6,55.5,46,34.3,26.8
USC00419295,VAN HORN,TX,31.0417,-104.8372,0.9,0.4,0.3,0,0,0,0,0,0,0.1,0.4,0.9,0.4,0.1,0.1,0,0,0,0,0,0,0,0.2,0.3,28.3,32.5,38.2,46.2,55.6,64.1,66.4,65.1,58.7,48.4,37,29.2
USC00419346,VERNON,TX,34.1517,-99.3256,1,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,27.7,31.4,39.7,48.2,59.6,68.2,72.2,71.3,62.5,51.1,39.3,28.9
USC00419417,WACO DAM,TX,31.6003,-97.2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39.1,46.4,54.1,64,70.9,74.4,74.3,66.5,56.2,46.4,36.8
USC00419491,WASHINGTON SP,TX,30.3236,-96.1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,39.8,47.3,53.8,62.4,68.6,70.5,70.2,64.4,54.9,46.5,37.6
USC00419499,WATER VALLEY,TX,31.6725,-100.7283,0.5,0,0,0.2,0,0,0,0,0,0,0.4,0.2,0.3,0.1,0,0.1,0,0,0,0,0,0,0.1,0.1,29.2,32.3,40.2,47.7,58.5,66.2,69,68.2,60.6,50.2,38.2,29.6
USC00419522,WAXAHACHIE,TX,32.4281,-96.8422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,33.8,37.1,44.2,53.1,63,70,73.3,73.1,65.9,55,44.5,35.4
USC00419532,WEATHERFORD                        HCN,TX,32.7483,-97.77,0.1,0.3,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.1,30.1,33.5,41.6,49.7,59.8,67.3,71.1,70.3,62,50.9,40.9,31.4
USC00419565,WELLINGTON,TX,34.8422,-100.2103,1,0.7,0.1,0,0,0,0,0,0,0,0.6,1.1,0.5,0.4,0.1,0,0,0,0,0,0,0,0.1,0.5,27.4,31.4,38.3,46.9,57.2,65.4,69.4,68.7,60.9,49.3,37.4,28.8
USC00419588,WESLACO,TX,26.1781,-97.9708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,52.4,58.3,64.4,70.8,74.7,75.5,75.5,72.2,65.6,58.4,50.4
USC00419715,WHITNEY DAM,TX,31.8611,-97.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8,37.9,45.6,53.2,62.6,69.2,71.7,71.5,65.3,54.9,45.1,35.7
USC00419754,WILDWOOD,TX,30.5347,-94.4456,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,37.9,40.6,47.7,54.6,63.4,69.5,71.8,71.2,66.1,55.8,46.7,39.1
USC00419800,WILLS POINT,TX,32.7019,-96.015,0.4,1.2,0,0,0,0,0,0,0,0,0,0.4,0.2,0.4,0.1,0,0,0,0,0,0,0,0,0.1,33.7,37.2,44.2,52.3,62.3,69.7,73,72.5,65.6,55.1,44.4,35.5
